date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2015-12-01 00:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,7.512818000000001,590.9589,2.2367199999999996,593.7746,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,2.234435,0.2747260000000001,0.5860809000000001,0.7509159999999999,0.702076,0.091576,3.1440799999999993,299.3957,420.3092,8.148508999999999,2.58427,422.7058,774.3054000000001,775.1718000000001,24.863239999999998,24.87781,593.2765,100.00629999999998,7509.13,15.2083,15.131200000000003,570.7200000000001,4.0,6.926119,0.6898658,0.0,73.13492,76.67889,40.170947999999996,3.7851033999999997,77.82667,818.8168,2013.4330000000002,2858.332,304.997,3026.7110000000002,3.949360000000001,0.0,118.26360000000003,0
2015-12-01 00:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,7.712909999999999,594.8759,2.2367199999999996,596.0645,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,2.185595,0.2747260000000001,0.5982907000000001,0.7509159999999999,0.702076,0.091576,3.1807100000000004,303.7219,418.60069999999996,8.660540000000001,2.7515870000000002,424.1174,823.5557999999999,821.6208,26.396839999999997,26.52077,594.216,100.006,7509.13,15.2083,15.131200000000003,570.7200000000001,4.8,3.882781,16.1599481,2.496947,0.0,23.6569031,27.387068,18.7973104,11.178270000000001,857.9136000000001,2144.9030000000002,2826.8869999999997,316.04979999999995,3222.58,3.2983960000000003,0.018009729999999998,117.86300000000003,0
2015-12-01 00:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,8.71337,604.4023,2.2367199999999996,602.4413000000001,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,2.10623,0.2991460000000001,0.6105005,0.7570209999999998,0.714286,0.091576,3.25397,308.20840000000004,421.0959999999999,9.385991,2.9546269999999994,430.63559999999995,887.1106,878.9736999999999,28.785099999999993,28.08573,597.8596,100.0061,7509.13,15.2083,15.131200000000003,570.7200000000001,5.0,18.620240000000003,83.04026,14.700832999999998,2.28632524,98.21104,75.20146,53.51648,86.62393000000002,899.7669,2261.77,2886.105,342.67839999999995,3276.0649999999996,2.779487,0.0,117.86300000000003,0
2015-12-01 00:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,9.313646,604.3304999999999,2.2367199999999996,602.1129,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,2.10623,0.2930410000000001,0.5921858000000001,0.7509159999999999,0.702076,0.091576,3.2661799999999994,312.26929999999993,417.92330000000004,9.941984000000001,3.1408779999999994,431.5947,936.0188,933.8258,30.494490000000003,30.007809999999996,595.5662,100.00559999999999,7509.13,15.2083,15.131200000000003,570.7200000000001,5.0,4.316238,98.88269000000001,4.471915,1.0286941600000001,55.183170000000004,41.29426,35.335770000000004,43.2112377,944.9669,2439.529,2867.551,348.15989999999994,3414.2059999999997,2.417949,0.0,119.86499999999998,1
2015-12-01 00:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,9.71383,599.6339,2.2367199999999996,599.3665,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,2.10623,0.2930410000000001,0.6105005000000001,0.7570209999999998,0.702076,0.091576,3.2661799999999994,313.1997,417.9308,9.967624,3.172326,429.81979999999993,941.7572999999999,943.4867,30.45786,30.80603,595.0373000000001,100.0051,7509.13,15.2083,15.128620000000003,570.7200000000001,5.0,0.0,75.18316,0.0,0.14652030000000002,3.2600742000000005,18.724059,6.202685300000001,0.0,960.6494000000002,2439.249,2871.066,335.34620000000007,3499.8280000000004,2.612179,0.0,119.86499999999998,1
2015-12-01 00:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,9.71383,597.8064999999999,2.2367199999999996,595.1423,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,2.03297,0.30525100000000005,0.5982907000000001,0.7570209999999998,0.708181,0.091576,3.2661799999999994,311.4216,419.0024,9.72307,3.090806,427.68919999999997,921.2006000000001,922.8083,29.61293,30.136000000000003,597.1406,100.0051,7509.13,15.2083,15.115720000000001,570.7200000000001,5.0,0.0,65.21366,5.198412,0.744811,2.1245426000000003,28.278391,17.789983,0.2319906,942.6160000000002,2399.2700000000004,2912.014,330.9423,3474.96,3.022759,0.0,119.86499999999998,1
2015-12-01 01:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,86.0,86.0,100.0,99.0,9.71383,598.196,2.2367199999999996,591.6306000000001,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,1.9902350000000002,0.2991460000000001,0.5799760000000002,0.7631259999999999,0.702076,0.091576,3.2234450000000003,311.28470000000004,417.99309999999997,9.725821,3.0801170000000004,427.4012000000001,916.6609000000001,917.3094000000001,29.59704,29.896410000000003,593.7348,100.00550000000001,7509.13,15.2083,15.118300000000001,570.7200000000001,5.0,0.0,61.89864,0.228938,0.43956,0.7631259999999999,42.82663,25.854709999999994,0.0,937.7323,2401.7120000000004,2900.2250000000004,332.683,3431.704,3.132371,0.0,120.46619999999999,1
2015-12-01 01:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,82.4,82.4,100.0,99.0,9.71383,597.7969999999999,2.2367199999999996,589.8595,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.98413,0.28083100000000005,0.5860809000000001,0.7509159999999999,0.702076,0.091576,3.2051299999999996,311.1771,417.45289999999994,9.669027999999999,3.0663780000000007,426.94040000000007,911.5218000000001,910.8361000000001,29.597050000000003,29.788710000000002,594.4884999999998,100.0053,7509.13,15.2083,15.113140000000001,570.7200000000001,5.0,0.0,60.29914000000001,1.010379,0.5128209,0.7631259999999999,29.481090000000002,8.394374,0.0,934.6220999999999,2383.0279999999993,2894.221,323.9004,3420.6730000000002,3.047758,0.0,121.869,1
2015-12-01 01:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,74.0,74.0,100.0,99.0,9.71383,596.9174,2.2367199999999996,589.3001000000002,0.213675,0.2747260000000001,0.091576,0.091576,0.3479858,1.98413,0.31746100000000005,0.5860809000000001,0.7570209999999998,0.702076,0.091576,3.2051299999999996,310.13500000000005,417.7969,9.535294,3.023325,426.4560999999999,899.9588000000001,899.3068,29.395579999999995,29.348630000000004,595.838,100.0074,7509.13,15.2083,15.107980000000001,570.7200000000001,5.0,0.0,69.33453,0.7448115,0.525031,1.1050071000000001,29.56046,11.984128,0.665446,918.2057000000001,2350.808,2912.1929999999998,320.74359999999996,3381.3559999999998,3.15032,0.0,121.869,0
2015-12-01 01:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,74.0,74.0,100.0,99.0,9.71383,596.7307,2.2367199999999996,588.5397999999999,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.98413,0.30525100000000005,0.5799760000000002,0.7570209999999998,0.702076,0.091576,3.2051299999999996,310.1473,417.4772000000001,9.567354,3.027296,426.00060000000013,900.9865,900.3762,29.45664,29.32333,594.6923,100.0038,7509.13,15.205729999999999,15.1054,570.7200000000001,5.0,0.0,81.16608,0.3968256,0.5860809000000001,0.946277,33.840050000000005,14.358966,0.149573,918.9422000000001,2369.348,2892.2439999999997,324.9267,3357.946,3.2717940000000008,0.0,123.072,0
